"2022","4","11305595",번1동,"02","1층외",874995,56579,65329,44
"2022","4","11305595",번1동,"01","1층",1725901,96184,113443,56
"2022","4","11305535",미아동,"01","1층",1394412,100554,114499,55
"2022","4","11305535",미아동,"00",전체층,1348543,88882,102367,93
"2022","4","11305535",미아동,"02","1층외",1282154,71987,84809,38
"2022","4","11305645",우이동,"02","1층외",814856,35822,43971,14
"2022","4","11305645",우이동,"00",전체층,1376231,63310,77072,49
"2022","4","11305645",우이동,"01","1층",1600781,74305,90313,35
"2022","4","11305660",인수동,"02","1층외",1215230,34627,46780,30
"2022","4","11305660",인수동,"00",전체층,1270766,56019,68727,85
"2022","4","11305660",인수동,"01","1층",1301059,67687,80698,55
"2022","4","11320513",창제3동,"01","1층",1142939,64322,75751,46
"2022","4","11320513",창제3동,"00",전체층,1209380,60764,72857,63
"2022","4","11320513",창제3동,"02","1층외",1389162,51135,65027,17
"2022","4","11320511",창제1동,"02","1층외",2184838,95897,117746,23
"2022","4","11320511",창제1동,"00",전체층,2050138,85442,105943,55
"2022","4","11320511",창제1동,"01","1층",1953323,77927,97460,32
"2022","4","11320681",쌍문제4동,"00",전체층,2624587,68070,94316,37
"2022","4","11320681",쌍문제4동,"01","1층",2150725,103955,125463,19
"2022","4","11320681",쌍문제4동,"02","1층외",3124775,30192,61439,18
"2022","4","11350560",월계1동,"02","1층외",1525134,44246,59497,19
"2022","4","11350560",월계1동,"00",전체층,2036173,66025,86387,42
"2022","4","11350560",월계1동,"01","1층",2458336,84016,108599,23
"2022","4","11320670",쌍문제2동,"01","1층",1926528,117773,137038,46
"2022","4","11320670",쌍문제2동,"00",전체층,1731260,87767,105080,67
"2022","4","11320670",쌍문제2동,"02","1층외",1303531,22041,35076,21
"2022","4","11350695",상계6·7동,"02","1층외",2112093,137160,158281,32
"2022","4","11350695",상계6·7동,"00",전체층,2373751,150340,174077,62
"2022","4","11350695",상계6·7동,"01","1층",2652853,164398,190926,30
"2022","4","11350700",상계8동,"00",전체층,2767152,110508,138179,14
"2022","4","11350700",상계8동,"02","1층외",1811214,45656,63768,9
"2022","4","11350700",상계8동,"01","1층",4487840,227240,272119,5
"2022","4","11350630",상계1동,"01","1층",3880016,106072,144872,40
"2022","4","11350630",상계1동,"00",전체층,2468593,76412,101098,78
"2022","4","11350630",상계1동,"02","1층외",982885,45192,55021,38
"2022","4","11350720",상계10동,"02","1층외",1134073,52049,63389,6
"2022","4","11350720",상계10동,"00",전체층,2326032,137907,161168,11
"2022","4","11350720",상계10동,"01","1층",3756382,240938,278501,5
"2022","4","11350670",상계5동,"02","1층외",890871,76703,85612,32
"2022","4","11350670",상계5동,"00",전체층,1030564,75901,86207,73
"2022","4","11350670",상계5동,"01","1층",1139592,75276,86672,41
"2022","4","11380570",대조동,"01","1층",1552421,106543,122068,77
"2022","4","11380570",대조동,"00",전체층,1409295,85537,99630,135
"2022","4","11380570",대조동,"02","1층외",1219282,57649,69841,58
"2022","4","11380600",응암제3동,"00",전체층,2011720,75432,95549,96
"2022","4","11380600",응암제3동,"02","1층외",2606490,38789,64854,34
"2022","4","11380600",응암제3동,"01","1층",1685555,95526,112382,62
"2022","4","11380552",갈현제2동,"01","1층",1649434,89792,106287,48
"2022","4","11380552",갈현제2동,"00",전체층,3659369,77595,114189,87
"2022","4","11380552",갈현제2동,"02","1층외",6133134,62584,123915,39
"2022","4","11380580",응암제1동,"02","1층외",1607490,74881,90956,44
"2022","4","11380580",응암제1동,"00",전체층,1663701,91592,108229,84
"2022","4","11380580",응암제1동,"01","1층",1725533,109975,127230,40
"2022","4","11380640",증산동,"01","1층",984931,57393,67242,22
"2022","4","11380640",증산동,"00",전체층,2146344,54415,75878,39
"2022","4","11380640",증산동,"02","1층외",3649350,50560,87054,17
"2022","4","11410565",충현동,"02","1층외",1575677,84054,99811,41
"2022","4","11410565",충현동,"00",전체층,1853447,107688,126223,82
"2022","4","11410565",충현동,"01","1층",2131217,131323,152635,41
"2022","4","11410585",신촌동,"00",전체층,2153991,138269,159809,197
"2022","4","11410585",신촌동,"02","1층외",2026373,148790,169054,123
"2022","4","11410585",신촌동,"01","1층",2366114,120782,144443,74
"2022","4","11410620",홍제제1동,"02","1층외",1559465,68667,84262,17
"2022","4","11410620",홍제제1동,"00",전체층,1551823,81598,97116,47
"2022","4","11410620",홍제제1동,"01","1층",1547493,88925,104400,30
"2022","4","11380650",수색동,"00",전체층,1846431,97638,116102,16
"2022","4","11380650",수색동,"02","1층외",2096400,76523,97487,7
"2022","4","11380650",수색동,"01","1층",1652012,114061,130581,9
"2022","4","11440590",용강동,"02","1층외",1423604,99138,113374,72
"2022","4","11440590",용강동,"00",전체층,1634005,113479,129819,94
"2022","4","11440590",용강동,"01","1층",2322592,160414,183640,22
"2022","4","11410710",북가좌제1동,"00",전체층,3643790,138482,174920,30
"2022","4","11410710",북가좌제1동,"02","1층외",5597437,151226,207200,12
"2022","4","11410710",북가좌제1동,"01","1층",2341359,129986,153399,18
"2022","4","11440565",공덕동,"00",전체층,2049278,112879,133372,111
"2022","4","11440565",공덕동,"01","1층",2216743,128542,150709,54
"2022","4","11440565",공덕동,"02","1층외",1890628,98041,116947,57
"2022","4","11410640",홍제제3동,"00",전체층,2209002,89536,111626,55
"2022","4","11410640",홍제제3동,"02","1층외",2029604,38373,58669,13
"2022","4","11410640",홍제제3동,"01","1층",2264530,105373,128018,42
"2022","4","11470510",목1동,"02","1층외",1767156,75632,93303,58
"2022","4","11470510",목1동,"00",전체층,2138718,109783,131170,85
"2022","4","11470510",목1동,"01","1층",2936890,183145,212514,27
"2022","4","11440720",성산제1동,"01","1층",2046965,126861,147330,24
"2022","4","11440720",성산제1동,"00",전체층,2866992,103372,132041,61
"2022","4","11440720",성산제1동,"02","1층외",3398901,88135,122124,37
"2022","4","11440660",서교동,"02","1층외",1456150,137001,151563,343
"2022","4","11440660",서교동,"00",전체층,1854047,150625,169165,485
"2022","4","11440660",서교동,"01","1층",2815165,183532,211684,142
"2022","4","11470650",신정4동,"02","1층외",1327977,81810,95090,46
"2022","4","11470650",신정4동,"00",전체층,1810981,95840,113950,101
"2022","4","11470650",신정4동,"01","1층",2214948,107574,129724,55
"2022","4","11470620",신정1동,"01","1층",1846519,115428,133894,27
"2022","4","11470620",신정1동,"00",전체층,1666872,100966,117634,35
"2022","4","11470620",신정1동,"02","1층외",1060563,52154,62760,8
"2022","4","11470611",신월7동,"00",전체층,1821344,65420,83633,29
"2022","4","11470611",신월7동,"01","1층",1612593,77206,93332,20
"2022","4","11470611",신월7동,"02","1층외",2285236,39229,62082,9
"2022","4","11470540",목4동,"01","1층",1550372,105410,120914,41
"2022","4","11470540",목4동,"00",전체층,2071527,89559,110274,55
"2022","4","11470540",목4동,"02","1층외",3597766,43136,79114,14
"2022","4","11500590",화곡본동,"01","1층",2020528,97863,118068,41
"2022","4","11500590",화곡본동,"00",전체층,3286336,71851,104714,68
"2022","4","11500590",화곡본동,"02","1층외",5208488,32351,84436,27
"2022","4","11500530",등촌제2동,"01","1층",4239052,105431,147822,18
"2022","4","11500530",등촌제2동,"00",전체층,3558769,76632,112220,32
"2022","4","11500530",등촌제2동,"02","1층외",2684120,39604,66446,14
"2022","4","11500550",화곡제2동,"00",전체층,1884433,89802,108646,37
"2022","4","11500550",화곡제2동,"01","1층",2112148,120325,141446,23
