strd_yr|sopsrt_clsf_cd|std_adstrd_cd|adstrd_nm|lnno_adres|exche_gtn|la|lo|data_no
2021|PB|11680730|일원1동|서울시 강남구 양재대로 55길 10|754545.000|37.4924800426|127.0908163891|14
2021|PB|11260580|상봉1동|서울시 중랑구 봉화산로 165|0.000|37.6054994592|127.0915131370|1
2021|PB|11260580|상봉1동|서울시 중랑구 봉화산로 165|652174.000|37.6054994592|127.0915131370|2
2021|PB|11260580|상봉1동|서울시 중랑구 봉화산로 165|1021739.000|37.6054994592|127.0915131370|3
2021|PB|11260580|상봉1동|서울시 중랑구 봉화산로 165|1065217.000|37.6054994592|127.0915131370|4
2021|PB|11260580|상봉1동|서울시 중랑구 봉화산로 165|1144928.000|37.6054994592|127.0915131370|5
2021|PB|11260580|상봉1동|서울시 중랑구 봉화산로 165|1376812.000|37.6054994592|127.0915131370|6
2021|PB|11260680|신내1동|서울시 중랑구 신내로 16길 33|633323.000|37.6141276463|127.0976758892|1
2021|PB|11260680|신내1동|서울시 중랑구 신내로 16길 33|1212951.000|37.6141276463|127.0976758892|2
2021|PB|11260680|신내1동|서울시 중랑구 신내로 16길 33|3009744.000|37.6141276463|127.0976758892|3
2021|PB|11260680|신내1동|서울시 중랑구 신내로 16길 33|3215371.000|37.6141276463|127.0976758892|4
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|387324.000|37.4874596524|127.1051493711|1
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|390750.000|37.4874596524|127.1051493711|2
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|392314.000|37.4874596524|127.1051493711|3
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|394366.000|37.4874596524|127.1051493711|4
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|396825.000|37.4874596524|127.1051493711|5
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|400320.000|37.4874596524|127.1051493711|6
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|406699.000|37.4874596524|127.1051493711|7
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|408327.000|37.4874596524|127.1051493711|8
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|410474.000|37.4874596524|127.1051493711|9
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|412446.000|37.4874596524|127.1051493711|10
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|416333.000|37.4874596524|127.1051493711|11
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|418440.000|37.4874596524|127.1051493711|12
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|432624.000|37.4874596524|127.1051493711|13
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|432931.000|37.4874596524|127.1051493711|14
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|442671.000|37.4874596524|127.1051493711|15
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|510000.000|37.4874596524|127.1051493711|16
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|530000.000|37.4874596524|127.1051493711|17
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|555000.000|37.4874596524|127.1051493711|18
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|619835.000|37.4874596524|127.1051493711|19
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|624390.000|37.4874596524|127.1051493711|20
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|643902.000|37.4874596524|127.1051493711|21
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|647383.000|37.4874596524|127.1051493711|22
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|665251.000|37.4874596524|127.1051493711|23
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|668293.000|37.4874596524|127.1051493711|24
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|686483.000|37.4874596524|127.1051493711|25
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|707071.000|37.4874596524|127.1051493711|26
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|709117.000|37.4874596524|127.1051493711|27
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|709729.000|37.4874596524|127.1051493711|28
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1096957.000|37.4874596524|127.1051493711|29
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1143902.000|37.4874596524|127.1051493711|30
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1723333.000|37.4874596524|127.1051493711|31
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1733333.000|37.4874596524|127.1051493711|32
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1796667.000|37.4874596524|127.1051493711|33
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1850000.000|37.4874596524|127.1051493711|34
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1860000.000|37.4874596524|127.1051493711|35
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1866667.000|37.4874596524|127.1051493711|36
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1946667.000|37.4874596524|127.1051493711|37
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|1960000.000|37.4874596524|127.1051493711|38
2021|PB|11680750|수서동|서울시 강남구 광평로56길 11|2066667.000|37.4874596524|127.1051493711|39
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1492665454|126.9142766368|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1495182072|126.9144725065|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1495676722|126.9146938091|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1503255980|126.9150232644|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1498799099|126.9150857883|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1500498060|126.9151553638|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1502139840|126.9153593305|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1501525795|126.9154720381|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1502831722|126.9154925465|1
2021|PB|29110525|충장동|광주 동구 중앙로 187 충금지하상가|1716834.000|35.1500473556|126.9155182259|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1498829509|126.9158139581|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1494525393|126.9164537333|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1489691776|126.9171949366|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1485791384|126.9177904821|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|1845176.000|35.1481030997|126.9185133718|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1481030997|126.9185133718|2
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1473431609|126.9189995350|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1476070048|126.9190877713|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1473003352|126.9192038436|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1477111607|126.9192504725|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1475873267|126.9196296889|1
2021|PB|29110655|서남동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1473214956|126.9197317611|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1476760749|126.9198036661|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1477297907|126.9200316333|1
2021|PB|29110525|충장동|광주 동구 서석로 56 금남로지하상가|2177368.000|35.1479499681|126.9202387946|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|852000.000|35.0976730850|129.0284234589|6
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|439000.000|35.0978519671|129.0288010582|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|462000.000|35.0978519671|129.0288010582|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|476000.000|35.0978519671|129.0288010582|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|499000.000|35.0978519671|129.0288010582|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|670000.000|35.0978519671|129.0288010582|5
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|878000.000|35.0978519671|129.0288010582|6
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|889000.000|35.0978519671|129.0288010582|7
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|901000.000|35.0978519671|129.0288010582|8
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|950000.000|35.0978519671|129.0288010582|9
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|938000.000|35.0980299367|129.0291241843|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|962000.000|35.0980299367|129.0291241843|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1011000.000|35.0980299367|129.0291241843|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|462000.000|35.0979765878|129.0296305473|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|476000.000|35.0979765878|129.0296305473|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|488000.000|35.0979765878|129.0296305473|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1158000.000|35.0979765878|129.0296305473|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1195000.000|35.0979765878|129.0296305473|5
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|499000.000|35.0980941211|129.0297758983|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|511000.000|35.0980941211|129.0297758983|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|537000.000|35.0980941211|129.0297758983|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|560000.000|35.0980941211|129.0297758983|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|742000.000|35.0980941211|129.0297758983|5
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|976000.000|35.0980941211|129.0297758983|6
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|987000.000|35.0980941211|129.0297758983|7
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|999000.000|35.0980941211|129.0297758983|8
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1011000.000|35.0980941211|129.0297758983|9
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1022000.000|35.0980941211|129.0297758983|10
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1036000.000|35.0982935555|129.0302909534|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1060000.000|35.0982935555|129.0302909534|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1305000.000|35.0982935555|129.0302909534|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1340000.000|35.0982935555|129.0302909534|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|488000.000|35.0981664358|129.0308201462|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|499000.000|35.0981664358|129.0308201462|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|537000.000|35.0981664358|129.0308201462|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1158000.000|35.0981664358|129.0308201462|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1195000.000|35.0981664358|129.0308201462|5
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|537000.000|35.0981106435|129.0313849364|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|548000.000|35.0981106435|129.0313849364|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|560000.000|35.0981106435|129.0313849364|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1085000.000|35.0981106435|129.0313849364|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1097000.000|35.0981106435|129.0313849364|5
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1109000.000|35.0981106435|129.0313849364|6
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1120000.000|35.0981106435|129.0313849364|7
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1146000.000|35.0981188222|129.0316782336|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1218000.000|35.0981188222|129.0316782336|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1305000.000|35.0981188222|129.0316782336|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1340000.000|35.0981188222|129.0316782336|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1256000.000|35.0979742274|129.0322733716|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1291000.000|35.0979742274|129.0322733716|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|427000.000|35.0977001705|129.0324207731|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|462000.000|35.0977001705|129.0324207731|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|476000.000|35.0977001705|129.0324207731|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|488000.000|35.0977001705|129.0324207731|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|511000.000|35.0977001705|129.0324207731|5
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|523000.000|35.0977001705|129.0324207731|6
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|915000.000|35.0977001705|129.0324207731|7
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1048000.000|35.0977001705|129.0324207731|8
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1158000.000|35.0977001705|129.0324207731|9
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1169000.000|35.0977001705|129.0324207731|10
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1181000.000|35.0977001705|129.0324207731|11
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1195000.000|35.0977001705|129.0324207731|12
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1256000.000|35.0977616955|129.0331785071|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|1291000.000|35.0977616955|129.0331785071|2
2021|PB|26110570|광복동|부산광역시 중구 중앙대로 지하17|1025000.000|35.0981909993|129.0354817642|1
2021|PB|26110570|광복동|부산광역시 중구 중앙대로 지하17|1102000.000|35.0981909993|129.0354817642|2
2021|PB|26110570|광복동|부산광역시 중구 중앙대로 지하17|1111000.000|35.0981909993|129.0354817642|3
2021|PB|26110570|광복동|부산광역시 중구 중앙대로 지하17|1169000.000|35.0981909993|129.0354817642|4
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|1055000.000|35.0979508451|129.0356351085|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|1139000.000|35.0979508451|129.0356351085|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|1357000.000|35.0979508451|129.0356351085|3
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|1177000.000|35.0985601435|129.0360830135|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|707000.000|35.0987868801|129.0361860734|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|716000.000|35.0987868801|129.0361860734|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|724000.000|35.0987868801|129.0361860734|3
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|735000.000|35.0987868801|129.0361860734|4
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|743000.000|35.0987868801|129.0361860734|5
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|754000.000|35.0987868801|129.0361860734|6
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|763000.000|35.0987868801|129.0361860734|7
2021|PB|26110520|동광동|부산광역시 중구 중앙대로 지하17|528000.000|35.0990623630|129.0363539846|1
2021|PB|26110520|동광동|부산광역시 중구 중앙대로 지하17|696000.000|35.0990623630|129.0363539846|2
2021|PB|26110520|동광동|부산광역시 중구 중앙대로 지하17|707000.000|35.0990623630|129.0363539846|3
2021|PB|26110520|동광동|부산광역시 중구 중앙대로 지하17|818000.000|35.0990623630|129.0363539846|4
2021|PB|26110520|동광동|부산광역시 중구 중앙대로 지하17|867000.000|35.0990623630|129.0363539846|5
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|329000.000|35.1013567096|129.0364404208|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|414000.000|35.1013567096|129.0364404208|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|423000.000|35.1013567096|129.0364404208|3
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|329000.000|35.1005288326|129.0365103449|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|376000.000|35.1005288326|129.0365103449|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|329000.000|35.1009129945|129.0365308935|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|367000.000|35.1009129945|129.0365308935|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|528000.000|35.0991740353|129.0365618272|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|536000.000|35.0991740353|129.0365618272|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|547000.000|35.0991740353|129.0365618272|3
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|555000.000|35.0991740353|129.0365618272|4
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|329000.000|35.1011542676|129.0365634511|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|376000.000|35.1011542676|129.0365634511|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|387000.000|35.1011542676|129.0365634511|3
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|414000.000|35.1011542676|129.0365634511|4
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|423000.000|35.1011542676|129.0365634511|5
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|376000.000|35.0994295586|129.0365979805|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|528000.000|35.0994295586|129.0365979805|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|367000.000|35.0997191475|129.0366443291|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|376000.000|35.0997191475|129.0366443291|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|387000.000|35.0997191475|129.0366443291|3
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|528000.000|35.0997191475|129.0366443291|4
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|376000.000|35.0999742275|129.0366898607|1
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|387000.000|35.0999742275|129.0366898607|2
2021|PB|26110510|중앙동|부산광역시 중구 중앙대로 지하17|414000.000|35.0999742275|129.0366898607|3
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|729500.000|35.1154014148|129.0397210997|1
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|715800.000|35.1154564382|129.0399475091|1
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|729500.000|35.1154564382|129.0399475091|2
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|644200.000|35.1158196362|129.0399485285|1
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|656600.000|35.1158196362|129.0399485285|2
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|715800.000|35.1158196362|129.0399485285|3
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|579500.000|35.1162333882|129.0403343990|1
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|583600.000|35.1162333882|129.0403343990|2
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|605700.000|35.1162333882|129.0403343990|3
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|644200.000|35.1162333882|129.0403343990|4
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|579500.000|35.1165488627|129.0403357690|1
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|583600.000|35.1165488627|129.0403357690|2
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|627700.000|35.1165488627|129.0403357690|3
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|492800.000|35.1170468279|129.0406221072|1
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|525800.000|35.1170468279|129.0406221072|2
2021|PB|26170520|초량2동|부산광역시 동구 중앙대로 지하200|418500.000|35.1174049165|129.0408195497|1
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|418500.000|35.1173514966|129.0409614260|1
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|492800.000|35.1173514966|129.0409614260|2
2021|PB|26170530|초량3동|부산광역시 동구 중앙대로 지하200|525800.000|35.1173514966|129.0409614260|3
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|2520000.000|35.1576107141|129.0561205163|1
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|2690000.000|35.1576107141|129.0561205163|2
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|2720000.000|35.1576107141|129.0561205163|3
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|2800000.000|35.1576107141|129.0561205163|4
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|3220000.000|35.1576107141|129.0561205163|5
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|3620000.000|35.1576107141|129.0561205163|6
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|3940000.000|35.1576107141|129.0561205163|7
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|3960000.000|35.1576107141|129.0561205163|8
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|4360000.000|35.1576107141|129.0561205163|9
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|4590000.000|35.1576107141|129.0561205163|10
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|4990000.000|35.1576107141|129.0561205163|11
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|5270000.000|35.1576107141|129.0561205163|12
2021|PB|26230520|부전2동|부산광역시 부산진구 가야대로 772|5960000.000|35.1576107141|129.0561205163|13
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3196693.000|35.1564324148|129.0590012240|1
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3198000.000|35.1564324148|129.0590012240|2
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3261000.000|35.1564324148|129.0590012240|3
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3412000.000|35.1564324148|129.0590012240|4
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3105730.000|35.1552102956|129.0590137178|1
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3107000.000|35.1552102956|129.0590137178|2
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3168000.000|35.1552102956|129.0590137178|3
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3261000.000|35.1552102956|129.0590137178|4
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3016000.000|35.1543989351|129.0590185379|1
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3046000.000|35.1543989351|129.0590185379|2
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3168000.000|35.1543989351|129.0590185379|3
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3198000.000|35.1566202269|129.0591216714|1
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3291000.000|35.1566202269|129.0591216714|2
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3442000.000|35.1566202269|129.0591216714|3
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3473000.000|35.1566202269|129.0591216714|4
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3503000.000|35.1566202269|129.0591216714|5
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3533000.000|35.1566202269|129.0591216714|6
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3717000.000|35.1566202269|129.0591216714|7
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3107000.000|35.1556295224|129.0591311909|1
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3168000.000|35.1556295224|129.0591311909|2
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3198000.000|35.1556295224|129.0591311909|3
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3291000.000|35.1556295224|129.0591311909|4
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3321000.000|35.1556295224|129.0591311909|5
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3412000.000|35.1556295224|129.0591311909|6
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3442000.000|35.1556295224|129.0591311909|7
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3016000.000|35.1546265969|129.0591370510|1
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3046000.000|35.1546265969|129.0591370510|2
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3077000.000|35.1546265969|129.0591370510|3
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3168000.000|35.1546265969|129.0591370510|4
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3226681.000|35.1546265969|129.0591370510|5
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3228000.000|35.1546265969|129.0591370510|6
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3261000.000|35.1546265969|129.0591370510|7
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3291000.000|35.1546265969|129.0591370510|8
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3321000.000|35.1546265969|129.0591370510|9
2021|PB|26230520|부전2동|부산광역시 부산진구 중앙대로 지하717|3412000.000|35.1546265969|129.0591370510|10
2021|PB|26230510|부전1동|부산광역시 부산진구 중앙대로 지하717|1261000.000|35.1578362798|129.0592303832|1
2021|PB|26230510|부전1동|부산광역시 부산진구 중앙대로 지하717|1612000.000|35.1578362798|129.0592303832|2
2021|PB|26230510|부전1동|부산광역시 부산진구 중앙대로 지하717|1729000.000|35.1578362798|129.0592303832|3
2021|PB|26230510|부전1동|부산광역시 부산진구 중앙대로 지하717|1815999.000|35.1578362798|129.0592303832|4
